skill_category,skill,info_url
"Software Development","Thread Pool Pattern",https://lightcast.io/open-skills/skills/KS441CT6ZXS3Y5ZPSZ7L
"Software Development","Thread Safety",https://lightcast.io/open-skills/skills/KS441CV75Y0T2NZG3TL2
"Software Development","Threading Models",https://lightcast.io/open-skills/skills/ES667371889EED7157C7
"Software Development","Time Complexity",https://lightcast.io/open-skills/skills/KSQQ65LDFMA07275LT7T
"Software Development","Unit Test-Driven Development",https://lightcast.io/open-skills/skills/ES34429D867A30E9A387
"Software Development","User Defined Functions",https://lightcast.io/open-skills/skills/KS1MWPN05T5QC79NVBQL
"Software Development","User Requirements Documents",https://lightcast.io/open-skills/skills/KS441PP66W2WKCZJ7FR1
"Software Development",V-Model,https://lightcast.io/open-skills/skills/BGS76E399C4A93BA849B
"Software Development","Virtual Function",https://lightcast.io/open-skills/skills/KS441TJ65RNLH2BHV0C9
"Software Development","Visual Modeling",https://lightcast.io/open-skills/skills/KS441VT6LGDB96HM2ZQ8
"Software Development","Volume License Key",https://lightcast.io/open-skills/skills/KS441X96K7NSYB1CW057
"Software Development","Web Console",https://lightcast.io/open-skills/skills/KS4E3IIU9R9SLNV7BJDX
"Software Development","Windowing Systems",https://lightcast.io/open-skills/skills/KS4422X6BG6KZXMWZB26
"Software Development","Windows Software Development",https://lightcast.io/open-skills/skills/ESFB22D10983BF1A04FF
"Software Development","Yocto Project",https://lightcast.io/open-skills/skills/KS4428T7724KPF51021V
"Software Development Tools",ActiveReports,https://lightcast.io/open-skills/skills/KS1205M612TM7H755DHG
"Software Development Tools","Advanced Installer",https://lightcast.io/open-skills/skills/KSSONUAUOIDVY6LDQYFF
"Software Development Tools","Advanced Rest Client",https://lightcast.io/open-skills/skills/KSFTJ98A9S38ZAKC5LZY
"Software Development Tools",Agility,https://lightcast.io/open-skills/skills/KS120BC6BLYD8GXK5DSW
"Software Development Tools","Akka (Toolkit)",https://lightcast.io/open-skills/skills/KS120CY6PMGSK86N013P
"Software Development Tools","Alexa Skills Kit",https://lightcast.io/open-skills/skills/ES32CD3C43AC67EE4B7F
"Software Development Tools","ALM Octane",https://lightcast.io/open-skills/skills/ES5615A7CD953146E286
"Software Development Tools","Altera Quartus",https://lightcast.io/open-skills/skills/KS120DV6C57571JQPR43
"Software Development Tools","Amazon Elastic Container Registry",https://lightcast.io/open-skills/skills/ES1CC7DE847CF65D1AB1
"Software Development Tools","Amazon Managed Streaming for Apache Kafka (Amazon MSK)",https://lightcast.io/open-skills/skills/ESF44F4A6FCFF59B1133
"Software Development Tools","Angular CLI",https://lightcast.io/open-skills/skills/ES9373310EFD45FC9385
"Software Development Tools","Angular Components",https://lightcast.io/open-skills/skills/BGSBB00D5911C9C245D7
"Software Development Tools","Angular Material",https://lightcast.io/open-skills/skills/KSM72DQX6NAMAD5W02FF
"Software Development Tools","Angular Ui",https://lightcast.io/open-skills/skills/KSQ0RWT9J5S6JT07G4R1
"Software Development Tools","Apache Beam",https://lightcast.io/open-skills/skills/ES6F415942892FADDDE5
"Software Development Tools","Apache Camel",https://lightcast.io/open-skills/skills/KS8L6GM565NMJ8QBBCAB
"Software Development Tools","Apache CXF",https://lightcast.io/open-skills/skills/KS1222N69CHZVML5S4FQ
"Software Development Tools","Apache Felix",https://lightcast.io/open-skills/skills/BGS6582BDA613468077C
"Software Development Tools","Apache IBATIS",https://lightcast.io/open-skills/skills/KS124XJ6WQ7PCZ2DY7CR
"Software Development Tools","Apache Karaf",https://lightcast.io/open-skills/skills/KS6KZA2ZOGP83RXW5YMU
"Software Development Tools","Apache Lucene",https://lightcast.io/open-skills/skills/KS1220X6JWX403ZLF6FL
"Software Development Tools","Apache POI",https://lightcast.io/open-skills/skills/KS124TQ6GGTFMYHC51GY
"Software Development Tools","Apache Pulsar",https://lightcast.io/open-skills/skills/ES579E7C81127A665731
"Software Development Tools","Apache Thrift",https://lightcast.io/open-skills/skills/BGS22B4FDC2674A61A14
"Software Development Tools","Apache TinkerPop",https://lightcast.io/open-skills/skills/KSOXPOSTXXMMUDP5VDPX
"Software Development Tools","Apache Velocity",https://lightcast.io/open-skills/skills/KSA3B03O0NUIEEJGJFZF
"Software Development Tools","Apollo GraphQL",https://lightcast.io/open-skills/skills/ESED2F04B4C8848FB59C
"Software Development Tools","Apple Cocoa",https://lightcast.io/open-skills/skills/ESC261DBD0C29BB34DD7
"Software Development Tools","Application Lifecycle Management (ALM) Software",https://lightcast.io/open-skills/skills/BGSA52C82F8230AD0AD9
"Software Development Tools",Artifactory,https://lightcast.io/open-skills/skills/KSZC8I4KQ1VB0V5EZJHQ
"Software Development Tools",Aspose.words,https://lightcast.io/open-skills/skills/KS4CJVJOAV4IN8NFC7IR
"Software Development Tools",Asssembla,NULL
"Software Development Tools","Atlassian Crucible",https://lightcast.io/open-skills/skills/ESD2467DAD164796FCE1
"Software Development Tools","Atlassian OpsGenie",https://lightcast.io/open-skills/skills/ES21E99D18C822FD6325
"Software Development Tools","Attribute Change Package",https://lightcast.io/open-skills/skills/KS7G001711SYPV014G45
"Software Development Tools",Auditd,https://lightcast.io/open-skills/skills/ES856BF8D25A91C223E3
"Software Development Tools","Aura Framework",https://lightcast.io/open-skills/skills/ES6DE32B7E8F5C4B261D
"Software Development Tools",Autofac,https://lightcast.io/open-skills/skills/KSJ9Y02Q63OUPE2S0ABK
"Software Development Tools",Automapper,https://lightcast.io/open-skills/skills/KS4VP1SIEYSFLS0WWK2R
"Software Development Tools","AWS Amplify",https://lightcast.io/open-skills/skills/ES10A39B7C7A12C9618F
"Software Development Tools","AWS CodeDeploy",https://lightcast.io/open-skills/skills/ES192CD34322D5FBBF42
"Software Development Tools","AWS CodePipeline",https://lightcast.io/open-skills/skills/ES81E615088FE9EDB504
"Software Development Tools","AWS Elastic Beanstalk",https://lightcast.io/open-skills/skills/KSU21FZSFMTTJN9W22FR
"Software Development Tools","AWS SDK",https://lightcast.io/open-skills/skills/KSMJU7BL3K034AD0AQSX
"Software Development Tools",Axway,https://lightcast.io/open-skills/skills/BGS85777809633BAD072
"Software Development Tools","Azure DevOps",https://lightcast.io/open-skills/skills/ESFCB156A8BC41655036
"Software Development Tools","Azure Pipelines",https://lightcast.io/open-skills/skills/BGSFDA0B9AABC97FBA07
"Software Development Tools",Boto3,https://lightcast.io/open-skills/skills/KSTIK7F7C3BLOZ4P8KT0
"Software Development Tools",Bubble.io,https://lightcast.io/open-skills/skills/ES5CCD73BBFFE2480BFB
"Software Development Tools",Bundler,https://lightcast.io/open-skills/skills/KS9E8TPZF65AXCBRULVR
"Software Development Tools",BusyBox,https://lightcast.io/open-skills/skills/KS1219H6Z0R5M6LYWL8S
"Software Development Tools","CA Gen",https://lightcast.io/open-skills/skills/KS1208V6D5B38CH9N98F
"Software Development Tools",CA-Telon,https://lightcast.io/open-skills/skills/KS4419L688D5HHG414FC
"Software Development Tools",CA/EZTEST,https://lightcast.io/open-skills/skills/KS123SP758QMY516NTHZ
"Software Development Tools","Castle Windsor",https://lightcast.io/open-skills/skills/KSXUA0CG3C4FZK3QK39M
"Software Development Tools","Chai (Software)",https://lightcast.io/open-skills/skills/ESCD9B9471970FC22131
"Software Development Tools","ChangeMan (Software)",https://lightcast.io/open-skills/skills/ES71444AE854893899C7
"Software Development Tools",Checkstyle,https://lightcast.io/open-skills/skills/KS121TS6CZ7CNZ5N2M4W
"Software Development Tools","CI Server",https://lightcast.io/open-skills/skills/KS8P5OD7WH079KJS38KM
"Software Development Tools",Circleci,https://lightcast.io/open-skills/skills/KS5XNYX6BN6TX61018UN
"Software Development Tools","Code Editor",https://lightcast.io/open-skills/skills/KSQA856LARU8LWEV7Z89
"Software Development Tools",Codebeamer,https://lightcast.io/open-skills/skills/KS1222J6XV0VN8NCKSVL
"Software Development Tools",Codeship,https://lightcast.io/open-skills/skills/KSZXQND5LQX3HELIRQVJ
"Software Development Tools",Codesmith,https://lightcast.io/open-skills/skills/KSV1LL67BSEYALHKWIQN
"Software Development Tools",ComponentOne,https://lightcast.io/open-skills/skills/KSOGFU1XPZSRUMDEDWJK
"Software Development Tools",cURL,https://lightcast.io/open-skills/skills/KS125T770BQ1N7T35WW0
"Software Development Tools",CVSNT,https://lightcast.io/open-skills/skills/KS122M96L0W2KH9KF2QR
"Software Development Tools",Cygwin,https://lightcast.io/open-skills/skills/KS122MR6TT691YNJK8MD
"Software Development Tools","Dapper ORM",https://lightcast.io/open-skills/skills/ES55BBB7F148A3D543C6
"Software Development Tools",DbUnit,https://lightcast.io/open-skills/skills/KSC16RGQL9A50RLP9WNH
"Software Development Tools","Developer Console",https://lightcast.io/open-skills/skills/KSW99OV6GI361NH7DZVK
"Software Development Tools",DevExpress,https://lightcast.io/open-skills/skills/KS8CO2H9N3IQE4GU59H9
"Software Development Tools",Devtools,https://lightcast.io/open-skills/skills/KSJW07BQY4AJ9OFCUNVV
"Software Development Tools",Disassembler,https://lightcast.io/open-skills/skills/KS1230F6Q3PKP7TXB2FV
"Software Development Tools","DMS Software Reengineering Toolkits",https://lightcast.io/open-skills/skills/KS1232S6M31NL3S9DH7T
"Software Development Tools","Docker (Software)",https://lightcast.io/open-skills/skills/KSY4WFI1S164RQUBSPCC
"Software Development Tools","Docker Compose",https://lightcast.io/open-skills/skills/BGS24B020F89FB7BC0E3
"Software Development Tools","Docker Container",https://lightcast.io/open-skills/skills/KS6J3XWZEB5IQYXJE27M
"Software Development Tools","Docker Engine",https://lightcast.io/open-skills/skills/KS61ZX00TEDMBSZ60YHX
"Software Development Tools","Docker Hub",https://lightcast.io/open-skills/skills/BGSDB04BC27B4EC647E5
"Software Development Tools",Dockerfile,https://lightcast.io/open-skills/skills/KSMQOXR20589Y8VYOB6U
"Software Development Tools","Document Object Model",https://lightcast.io/open-skills/skills/KS1233M7170WYZ70Y959
"Software Development Tools",Doxygen,https://lightcast.io/open-skills/skills/KS1234T74M8ZX9SGRJD3
"Software Development Tools","Eclipse Modeling Framework",https://lightcast.io/open-skills/skills/KS1239L78KYJW9SV3T8R
"Software Development Tools","Edge Development Options",https://lightcast.io/open-skills/skills/KS123BQ78WVFK429ZXK5
"Software Development Tools",Emacs,https://lightcast.io/open-skills/skills/KS7G89R6XF0L6TYQ32H0
"Software Development Tools","Entity Framework (EF) Core",https://lightcast.io/open-skills/skills/BGS6837680F34EC86853
"Software Development Tools","Equinox (OSGi)",https://lightcast.io/open-skills/skills/KS123MC6XBGS72QFPS6L
"Software Development Tools","Expo (Application Development Framework)",https://lightcast.io/open-skills/skills/ESC46ABF2BA59899FDF9
"Software Development Tools",Fastify,https://lightcast.io/open-skills/skills/ES8D615A0575F15972CE
"Software Development Tools",Fbx,https://lightcast.io/open-skills/skills/KS123VC6Y75LVLF08MZ4
"Software Development Tools","Flexera AdminStudio",https://lightcast.io/open-skills/skills/BGSA660C43A443B9CA8C
"Software Development Tools","Flux (React.js)",https://lightcast.io/open-skills/skills/KS124126JS7ZTP2GFVSC
"Software Development Tools","Form Designer",https://lightcast.io/open-skills/skills/KSANFK3X34KEJL7TA5ET
"Software Development Tools",Ftrace,https://lightcast.io/open-skills/skills/KS4QVMFKFISJS7QYO8QT
"Software Development Tools",FxCop,https://lightcast.io/open-skills/skills/KS1245X66R9YDDQWP4V3
"Software Development Tools",Gearman,https://lightcast.io/open-skills/skills/KS1247T602LH5MN37RB8
"Software Development Tools",Gmock,https://lightcast.io/open-skills/skills/KS4G1ALTATT36GVIS25D
"Software Development Tools","GNU Compiler Collection",https://lightcast.io/open-skills/skills/KS1246479T2KSYXVDD38
"Software Development Tools","GNU Toolchain",https://lightcast.io/open-skills/skills/KS124DR6YMF6V24PG03C
"Software Development Tools","Google Code",https://lightcast.io/open-skills/skills/KS5YOQ25W0R8LXOTSUDJ
"Software Development Tools",GoToAssist,https://lightcast.io/open-skills/skills/KS124G25VSP20D2YBK18
"Software Development Tools",Gprof,https://lightcast.io/open-skills/skills/KSUEDO8QXYJA2EVG6KXT
"Software Development Tools",Grep,https://lightcast.io/open-skills/skills/KSP5QYERQ7MREXTGHWLN
"Software Development Tools",Gridgain,https://lightcast.io/open-skills/skills/KSTZT6XGAT8OT9HUHG4T
"Software Development Tools",Gunicorn,https://lightcast.io/open-skills/skills/KS124K55VTMNSBMS5N23
"Software Development Tools",Hazelcast,https://lightcast.io/open-skills/skills/KS124M3749K4H0MK3PLL
"Software Development Tools",Hiera,https://lightcast.io/open-skills/skills/BGSDD70A689D713FF47D
"Software Development Tools","HTML Document Object Models",https://lightcast.io/open-skills/skills/KS124TX75P9KMQWWL5JH
"Software Development Tools",HTML5shiv,https://lightcast.io/open-skills/skills/KSKYQCREO7UIURAWQUX0
"Software Development Tools","IBM Rational ClearCase",https://lightcast.io/open-skills/skills/KS121YV6RNBCCHYNRY8J
"Software Development Tools","IBM Rational Clearquest",https://lightcast.io/open-skills/skills/KS124YN6KMSCHPNQ1D0M
"Software Development Tools","IBM Rational Software Architect",https://lightcast.io/open-skills/skills/KS124YP6N5D2FSLY2T1W
"Software Development Tools","IBM Rational Unified Process",https://lightcast.io/open-skills/skills/KS124YQ6WSXD5YJNQD4Q
"Software Development Tools","IBM Software",https://lightcast.io/open-skills/skills/KS123XM69TTXFFGNZM9L
"Software Development Tools","IBM System Object Models",https://lightcast.io/open-skills/skills/KS4415H6XRZ1FF39R3SS
"Software Development Tools","IBM Utilities",https://lightcast.io/open-skills/skills/ESB397E94ED9D091A790
"Software Development Tools",ImageMagick,https://lightcast.io/open-skills/skills/KS12520762Z97K24CGK5
"Software Development Tools","IoC Container",https://lightcast.io/open-skills/skills/KS3VAY8BU2NJCCH4B34N
"Software Development Tools",Istio,https://lightcast.io/open-skills/skills/ES11F4127E5EA2D6AFD3
"Software Development Tools","iText (Free PDF Software)",https://lightcast.io/open-skills/skills/KS125FK738TZFWZ81H8D
"Software Development Tools","J2C - Java To C++ Converter",https://lightcast.io/open-skills/skills/KS125G56ZJ052ZHXTXS6
"Software Development Tools","Java Compilers",https://lightcast.io/open-skills/skills/KS125GV67VNHJF4DH0PY
"Software Development Tools","Java Foundation Classes",https://lightcast.io/open-skills/skills/KS125JK5Z1P3DZ8PL1M5
"Software Development Tools",JBehave,https://lightcast.io/open-skills/skills/KSXATWXHTVGV3E6FL679
"Software Development Tools","JBoss Developer Studio",https://lightcast.io/open-skills/skills/KS125HX6412J4V7QSXDX
"Software Development Tools","Jenkins 2",https://lightcast.io/open-skills/skills/KSS4ESYM02Z3TZ7ZHMDX
"Software Development Tools",Jenkinsfile,https://lightcast.io/open-skills/skills/KSMIU7ZHWHUJLY1XSULA
"Software Development Tools","JIRA Studio",https://lightcast.io/open-skills/skills/KS124HQ6BVGDR51YPPHM
"Software Development Tools",JSON,https://lightcast.io/open-skills/skills/KS125HM6044N46LPQLH1
"Software Development Tools","JSON Web Token (JWT)",https://lightcast.io/open-skills/skills/ES933D5DCC6C3A7C44D9
"Software Development Tools","JSONP - JSON With Padding",NULL
"Software Development Tools","K2 Blackpearl",https://lightcast.io/open-skills/skills/KSG0LOWVFV4K1NM0HYLE
"Software Development Tools",Lauterbach,https://lightcast.io/open-skills/skills/KSI9SHHNGMBU0W7IN276
"Software Development Tools","Lex (Software)",https://lightcast.io/open-skills/skills/KS125SZ7212JXJWSH259
"Software Development Tools","Link Editors",https://lightcast.io/open-skills/skills/ES8EDD166E935985BB5C
"Software Development Tools","LLVM - Low Level Virtual Machine",NULL
"Software Development Tools",Lucidworks,https://lightcast.io/open-skills/skills/KSY2INPDZ4CACGT31NA7
"Software Development Tools","Luigi (Python Package)",https://lightcast.io/open-skills/skills/KSKLJ9RJDL8SKUXFMELZ
"Software Development Tools","Managed Extensibility Framework (NET Framework)",NULL
"Software Development Tools","Micro Focus ALM - Application Lifecycle Management",NULL
"Software Development Tools","Micronaut Framework",https://lightcast.io/open-skills/skills/BGS9F5E671ED55660D06
"Software Development Tools","Microsoft Expression Studio",https://lightcast.io/open-skills/skills/KS123RN68GC8PGS5JQ6V
"Software Development Tools","Microsoft Sysprep",https://lightcast.io/open-skills/skills/BGS105C99F084505B956
"Software Development Tools","MicroStrategy Software Development Kit",https://lightcast.io/open-skills/skills/KS126KF6V7P2V8VM62NB
"Software Development Tools","MITRE ATT&CK Framework",https://lightcast.io/open-skills/skills/ES2A59481256EE0595A9
"Software Development Tools","Mod Rewrite",https://lightcast.io/open-skills/skills/BGS39BA1C26B1307FEB9
"Software Development Tools",mod_perl,https://lightcast.io/open-skills/skills/BGS5F77C695FD9D87161
"Software Development Tools","MSC Software",https://lightcast.io/open-skills/skills/KS126RH6X2MZV5PJ1V8R
"Software Development Tools",NCover,https://lightcast.io/open-skills/skills/KS126WK6V5WLXL92GS8N
"Software Development Tools",NDepend,https://lightcast.io/open-skills/skills/KS126WQ6D0GK9H0K9RDV
"Software Development Tools",Netcat,https://lightcast.io/open-skills/skills/KS126WG71MXWVYYQ9Q3N
"Software Development Tools",Netscaler,https://lightcast.io/open-skills/skills/KSIASIV778Y951P8BOUA
"Software Development Tools","NgRx (Framework)",https://lightcast.io/open-skills/skills/BGS346199B6C84196498
"Software Development Tools","NgRx Store",https://lightcast.io/open-skills/skills/BGS26F486822F4F62907
"Software Development Tools",Ninject,https://lightcast.io/open-skills/skills/KSZ9ZNBN3GIVBUA2GK9J
"Software Development Tools","Node Package Manager",NULL
"Software Development Tools",NuGet,https://lightcast.io/open-skills/skills/KS1274G733GCY3Q33VQ8
"Software Development Tools",Numba,https://lightcast.io/open-skills/skills/KSE74WRDS1RHJY5M13R4
"Software Development Tools",Octave,https://lightcast.io/open-skills/skills/KS1276M6T2GR2FXB8LH1
"Software Development Tools",Odp.net,https://lightcast.io/open-skills/skills/KSUFWWZDR8TR7ZSKK2AL
"Software Development Tools",OllyDbg,https://lightcast.io/open-skills/skills/KS1277W6N8B43PHF6DB1
"Software Development Tools","Omnis Studio",https://lightcast.io/open-skills/skills/KS127856C7L7RM3PWM3V
"Software Development Tools","Open Platform",https://lightcast.io/open-skills/skills/KS1279D6L9NXYHN7P7ZG
"Software Development Tools","Open Policy Agent",https://lightcast.io/open-skills/skills/BGSCD2A9AAAA93E3A8BF
"Software Development Tools",Opensearch,https://lightcast.io/open-skills/skills/KSYW0KL9RSTTNZ5MCKZK
"Software Development Tools","Optimizing Compilers",https://lightcast.io/open-skills/skills/KS122695ZV4W8NFKCN34
"Software Development Tools","Oracle Adf",https://lightcast.io/open-skills/skills/KSGXCO4JXSEHNV7M4MWX
"Software Development Tools","Oracle Apex",https://lightcast.io/open-skills/skills/KS2Z9P8GBWZ60WQUMUWP
"Software Development Tools","Oracle Application Development Framework",https://lightcast.io/open-skills/skills/KS1206G637S0J3SNNJTN
"Software Development Tools","Oracle Application Express",https://lightcast.io/open-skills/skills/KS124TX67RC1Y3P6P9XN
"Software Development Tools","Oracle Application Framework (OAF)",https://lightcast.io/open-skills/skills/KS1275G62NQ8DNXVNWJP
"Software Development Tools","Oracle Designer",https://lightcast.io/open-skills/skills/KS127F4603MGF5QQ01DG
"Software Development Tools","Oracle Developer Suite",https://lightcast.io/open-skills/skills/KS122W66QNZTN7PD9WYJ
"Software Development Tools","Oracle SOA Suite",https://lightcast.io/open-skills/skills/BGS626F6E02A7B427017
"Software Development Tools",Orbix,https://lightcast.io/open-skills/skills/BGSBE731E17FE45D11A7
"Software Development Tools",OutSystems,https://lightcast.io/open-skills/skills/KSAO5PDWUNSDBY368I1G
"Software Development Tools",Pacbase,https://lightcast.io/open-skills/skills/KS127HZ6MZW5TGWJKM32
"Software Development Tools","Parallel Patterns Library",https://lightcast.io/open-skills/skills/KS7G0J7652429V8DHXPZ
"Software Development Tools","Peoplesoft Application Designer",https://lightcast.io/open-skills/skills/KS127NT6TY8K7JXSTXY3
"Software Development Tools",Phabricator,https://lightcast.io/open-skills/skills/KSD6VRWUF5PS2UDXIVUN
"Software Development Tools","Pick Basic (Software)",https://lightcast.io/open-skills/skills/BGSAB357ACEACCC5A477
"Software Development Tools","Pip (Software)",https://lightcast.io/open-skills/skills/BGSCE87A13D9365A3A72
"Software Development Tools",Polyspace,https://lightcast.io/open-skills/skills/KS127Y05VQJYHL325ZL1
"Software Development Tools",Portlet,https://lightcast.io/open-skills/skills/KS127YB762YQ38GHWSPL
"Software Development Tools",PrimeNG,https://lightcast.io/open-skills/skills/KSTKIFWMEDNLP4CQN0BE
"Software Development Tools","Programming Tools",https://lightcast.io/open-skills/skills/KS122WD6WKYPDQKTQN63
"Software Development Tools",PyCharm,https://lightcast.io/open-skills/skills/KS128836KV2F3BRZK1ZG
"Software Development Tools",Pylint,https://lightcast.io/open-skills/skills/KS8MZ988X8AC7HZD9KR1
"Software Development Tools",Pypi,https://lightcast.io/open-skills/skills/KS92GTXJN6TB9UD8AC9Y
"Software Development Tools",PyQt,https://lightcast.io/open-skills/skills/KS12884726Z447SKZ8FK
"Software Development Tools","Python Tools For Visual Studio",NULL
"Software Development Tools",Qiskit,https://lightcast.io/open-skills/skills/ES81754B4971981CF890
"Software Development Tools","Qt (Software)",https://lightcast.io/open-skills/skills/KS1289063D9YHH9PZQYS
"Software Development Tools","Radar2 (Reverse Engineering Software)",NULL
"Software Development Tools","Rational Rhapsody",https://lightcast.io/open-skills/skills/KS441986SY3ZGD7F3HRP
"Software Development Tools","Rational Rose XDE",https://lightcast.io/open-skills/skills/BGS7DEA69E0326886E92
"Software Development Tools","Red Hat Enterprise Linux",https://lightcast.io/open-skills/skills/KS128G66HPYR0ZXM02K2
"Software Development Tools","Report Generators",https://lightcast.io/open-skills/skills/KS4400N754L8TSG8GKX2
"Software Development Tools",Rescue,NULL
"Software Development Tools","REST Assured",https://lightcast.io/open-skills/skills/ESD0437F426876996836
"Software Development Tools",Rhel6,https://lightcast.io/open-skills/skills/KSN7OVQUH2FKVSPU4BV7
"Software Development Tools",RubyGems,https://lightcast.io/open-skills/skills/KS440655ZVHL1C490M62
"Software Development Tools",RubyMine,https://lightcast.io/open-skills/skills/KS440665VHSC6G4ZVC52
"Software Development Tools","SAP Connector",https://lightcast.io/open-skills/skills/KS6K3X9WZ724FB3UJYS9
"Software Development Tools","SAP NetWeaver Portals",https://lightcast.io/open-skills/skills/KS4408W6751CX4ZS1N69
"Software Development Tools","SAP Solution Manager",https://lightcast.io/open-skills/skills/KS440956KW5S8C5QGPFZ
"Software Development Tools",ServiceStack,https://lightcast.io/open-skills/skills/BGSC31F8227ADAAE5EDC
"Software Development Tools",Sidekiq,https://lightcast.io/open-skills/skills/KSMGCETY4RWS2YFXOZIS
"Software Development Tools","Siebel Workflow",https://lightcast.io/open-skills/skills/KS440KV5WFYCQT7TL7DS
"Software Development Tools","Silk Performer",https://lightcast.io/open-skills/skills/KS440L76Q2BM7B1B5Q5G
"Software Development Tools","Sinatra (Software)",https://lightcast.io/open-skills/skills/ES4E83AEC2B35D6508DE
"Software Development Tools","Software Updater",https://lightcast.io/open-skills/skills/KS441NW6X91WJDF9Z1NW
"Software Development Tools",Sonatype,https://lightcast.io/open-skills/skills/KS1LEDZTK2MYE72NQWE2
"Software Development Tools","Spark Framework",https://lightcast.io/open-skills/skills/KSUP3SQ1ZH8BO32K4VKB
"Software Development Tools","Spatial Relations",https://lightcast.io/open-skills/skills/KSKV44HA92A4GQ47L98E
"Software Development Tools","Sphinx Documentation Generator",https://lightcast.io/open-skills/skills/ESCE563E7AEBEEA264F0
"Software Development Tools","Spiral Model",https://lightcast.io/open-skills/skills/KS121416HKZYPY341BXT
"Software Development Tools","Spring AOP",https://lightcast.io/open-skills/skills/ESD850EECFAA1B3058FD
"Software Development Tools","Spring Batch",https://lightcast.io/open-skills/skills/ES8E2C788E3CAB4D4972
"Software Development Tools","Spring Boot",https://lightcast.io/open-skills/skills/ES6D557B9D5BE598FD74
"Software Development Tools","Spring Data",https://lightcast.io/open-skills/skills/ESB7F15EE031FFDE6A35
"Software Development Tools","Spring Framework",https://lightcast.io/open-skills/skills/KS125HH5XDBPZT3RFGZZ
"Software Development Tools","Spring MVC",https://lightcast.io/open-skills/skills/ES525809C19835056D50
"Software Development Tools",Spring.net,https://lightcast.io/open-skills/skills/KSOH2FID9BMS9OC5MGXL
"Software Development Tools",SpriteKit,https://lightcast.io/open-skills/skills/ES3BE6D491CC078DBC7F
"Software Development Tools","Stack Overflow",https://lightcast.io/open-skills/skills/KSFYRGE9DK9S4GGF8VOI
"Software Development Tools",Statsd,https://lightcast.io/open-skills/skills/KS81AC5GS4VQR8CB9BKO
"Software Development Tools",Structurmap,NULL
"Software Development Tools",StyleCop,https://lightcast.io/open-skills/skills/KS4411D68GC5X080YJS1
"Software Development Tools","Sublime Text Editor",https://lightcast.io/open-skills/skills/KSQ48X24HXHNMZK8M9SQ
"Software Development Tools","Svelte (Software)",https://lightcast.io/open-skills/skills/ESEF7DE047CD02DA1397
"Software Development Tools","Svn Repository",https://lightcast.io/open-skills/skills/KS7GCELLODZSPFDK4JSV
"Software Development Tools","Sybase IQ",https://lightcast.io/open-skills/skills/KS4414875MXJ67CMQ0LN
"Software Development Tools",Sympy,https://lightcast.io/open-skills/skills/KSU03LS3ZYY30YMJEJ0L
"Software Development Tools",Syncfusion,https://lightcast.io/open-skills/skills/KSW7CNXCXNIQ7IQ3IUB4
"Software Development Tools","System Generator",https://lightcast.io/open-skills/skills/KSI31KGU0OMVB2IOV1XP
"Software Development Tools",TargetLink,https://lightcast.io/open-skills/skills/KS441746G6NZ9SNZ4FTH
"Software Development Tools","Team Foundation Server",https://lightcast.io/open-skills/skills/KS126JT6HQMWF5PV2CLY
"Software Development Tools",TeamForge,https://lightcast.io/open-skills/skills/BGSB78D8C3DBDD1273DB
"Software Development Tools",Telerik,https://lightcast.io/open-skills/skills/KS6IEO2WPACTQTQLYSZV
"Software Development Tools","Telerik MVC",https://lightcast.io/open-skills/skills/BGSF4E98F5EAA55F6ACC
"Software Development Tools","Telerik Reporting",https://lightcast.io/open-skills/skills/KSR58N30B0JYSII4RR0O
"Software Development Tools","Terracotta (Software)",https://lightcast.io/open-skills/skills/KSZLLFNXUU3GQSKAI1GP
"Software Development Tools",Terraform,https://lightcast.io/open-skills/skills/KSUDU9T83UZ7CK5THOYD
"Software Development Tools","Test Command",https://lightcast.io/open-skills/skills/KS69T1XJH05AKGQYF9UR
"Software Development Tools","Tivoli Application Dependency Discovery Manager (TADDM)",https://lightcast.io/open-skills/skills/BGSBDD256C5BFB0F81C3
"Software Development Tools","Tk (Software)",https://lightcast.io/open-skills/skills/KS441F26T3QBKDLRDPQ7
"Software Development Tools",Toolchain,https://lightcast.io/open-skills/skills/KS441FL6D8P5W4B3CLM3
"Software Development Tools",Toolkits,https://lightcast.io/open-skills/skills/KS441FR73SLYXXH6GRSD
"Software Development Tools",Traefik,https://lightcast.io/open-skills/skills/KSE0LQQIKM6QJCC0A57D
"Software Development Tools",Transpiler,https://lightcast.io/open-skills/skills/KS52BZW2TNDLEZCB5EHV
"Software Development Tools",Tslint,https://lightcast.io/open-skills/skills/KS78LLWFGDTL6XT6JJ2S
"Software Development Tools",Typesafe,https://lightcast.io/open-skills/skills/KSPTPHOR8MGZSKMLMYT2
"Software Development Tools",Udeploy,https://lightcast.io/open-skills/skills/BGS4E4EEDDE3EF10D09C
"Software Development Tools","Unix Tools",https://lightcast.io/open-skills/skills/KS441NM675B7KHKV7X2M
"Software Development Tools",Uwsgi,https://lightcast.io/open-skills/skills/KSDA2CJTZ5GO5EI5HKY6
"Software Development Tools",Vagrant,https://lightcast.io/open-skills/skills/KS441QJ69YL4NQSDGJJB
"Software Development Tools",Valgrind,https://lightcast.io/open-skills/skills/KS125M3786K1GV5VDVJN
"Software Development Tools",Vbulletin,https://lightcast.io/open-skills/skills/KSUM5J7N1FARCL4ZXBW7
